group_id,match_type,canonical_id,product_id,description,brand,sale_count,similarity
514,fuzzy,28373,28381,TOLHA BANHO VELOUR JACQUARD PEROLA LISO 12365,,13,98.73417721518987
515,fuzzy,18668,18668,COBRE LEITO QUEEN SANTISTA BOUTIS SAMIA,SANTISTA,7,98.73417721518987
515,fuzzy,18668,18669,COBRE LEITO QUEEN SANTISTA BOUTIS SAMIA1,SANTISTA,5,98.73417721518987
516,fuzzy,12081,12081,COLCHA CS/QUEEN DOHLER PIQUET VIVIAN,DOHLER,21,98.73417721518987
516,fuzzy,12081,17296,COLCHA CS/QUEEN DOHLER PIQUET VIVIANE,DOHLER,3,98.73417721518987
517,fuzzy,17870,17870,COLCHA CS/QUEEN DOHLER PIQUET VIVIAN,DOHLER,8,98.73417721518987
517,fuzzy,17870,17296,COLCHA CS/QUEEN DOHLER PIQUET VIVIANE,DOHLER,3,98.73417721518987
518,fuzzy,18271,18271,TOALHA MESA DOHLER ATHENAS ELIS 140X140,DOHLER,11,98.73417721518987
518,fuzzy,18271,15614,TOALHA MESA DOHLER ATHENAS ELISA 140X140,DOHLER,4,98.73417721518987
519,fuzzy,18271,18271,TOALHA MESA DOHLER ATHENAS ELIS 140X140,DOHLER,11,98.73417721518987
519,fuzzy,18271,13343,TOALHA MESA DOHLER ATHENAS ELISE 140X140,DOHLER,5,98.73417721518987
520,fuzzy,18272,18272,TOALHA MESA DOHLER ATHENAS ELIS 140X210,DOHLER,13,98.73417721518987
520,fuzzy,18272,15616,TOALHA MESA DOHLER ATHENAS ELISA 140X210,DOHLER,4,98.73417721518987
521,fuzzy,13747,18273,TOALHA MESA DOHLER ATHENAS ELIS 160X250,DOHLER,1,98.73417721518987
521,fuzzy,13747,13747,TOALHA MESA DOHLER ATHENAS ELISE 160X250,DOHLER,3,98.73417721518987
522,fuzzy,17841,17317,CJ TOALHA 2PC BOUTON TURIZ BRANCO,,2,98.7012987012987
522,fuzzy,17841,17841,CJ TOALHA 2PC BUTON TURIZ BRANCO,,7,98.7012987012987
523,fuzzy,25697,25690,LINHA FLORAL RENDADO JOLITEX 40CMX220CM ,,3,98.7012987012987
523,fuzzy,25697,25697,LINHA FLORA RENDADO  JOLITEX 40CMX220CM ,,5,98.7012987012987
524,fuzzy,21398,21398,TOALHA INFANTIL FELPUDA DOHLER FULTEBOL,DOHLER,88,98.7012987012987
524,fuzzy,21398,21397,TOALHA INFANTIL FELPUDA DOHLER FUTEBOL ,DOHLER,2,98.7012987012987
525,fuzzy,26079,26079,JG 4 PORTA GUARDANAPO METAL DOURADO,,9,98.66666666666667
525,fuzzy,26079,27868,JG 4 PORTA GUARDANAPOS METAL DOURADO,,3,98.66666666666667
526,fuzzy,8455,20821,JG COZINHA JOLITEX MENU 3PC SORTIDO ,,90,98.66666666666667
526,fuzzy,8455,8455,JG COZINHA JOLITEX MENU 3PC SORTIDOS,,92,98.66666666666667
527,fuzzy,25992,25992,"TAPETE BOUCLE COZINHA PRIME 455 X 1,20",,4,98.66666666666667
527,fuzzy,25992,25993,"TAPETE BOUCLE COZINHA PRIME 45 X 1,20 ",,4,98.66666666666667
528,fuzzy,19042,19042,COLCHA CS/QUEEN DOHLER PIQUET LUANA ,DOHLER,12,98.66666666666667
528,fuzzy,19042,14596,COLCHA CS/QUEEN DOHLER PIQUET LUNA,DOHLER,6,98.66666666666667
529,fuzzy,19042,19042,COLCHA CS/QUEEN DOHLER PIQUET LUANA ,DOHLER,12,98.66666666666667
529,fuzzy,19042,15302,COLCHA CS/QUEEN DOHLER PIQUET LUNA,DOHLER,3,98.66666666666667
530,fuzzy,25857,25856,JG DE CAMA CS DOHLER PRIORI LAIS,DOHLER,5,98.66666666666667
530,fuzzy,25857,25857,JG DE CAMA CS DOHLER PRIORI LAISA,DOHLER,12,98.66666666666667
531,fuzzy,25908,25875,JG DE CAMA QUEEN DOHLER PRIORI LAIS ,DOHLER,4,98.66666666666667
531,fuzzy,25908,25908,JG DE CAMA QUEEN DOHLER PRIORI LAISA,DOHLER,7,98.66666666666667
532,fuzzy,8211,8211,ROUPAO LEPPER MONSTER HIGH TRANFER P REVISADO,LEPPER,4,98.63013698630137
532,fuzzy,8211,11863,ROUPAO LEPPER MONSTER HIGH TRANSFER P,LEPPER,1,98.63013698630137
533,fuzzy,29941,13913,TOALHA ROSTO BUD LOLIPOP VERDE BEBE 3040,BUD,5,98.59154929577466
533,fuzzy,29941,29941,TOALHA ROSTO BUD LOLLIPOP VERDE BEBE,BUD,7,98.59154929577466
534,fuzzy,21865,21865,COBRE LEITO CASAL BENE CASA SORTIDO ,,468,98.55072463768117
534,fuzzy,21865,25638,COBRELEITO CS BENE CASA SORTIDO,,23,98.55072463768117
535,fuzzy,26507,26507,COBRE LEITO CS BENE CASA SORTIDO,,37,98.55072463768117
535,fuzzy,26507,25638,COBRELEITO CS BENE CASA SORTIDO,,23,98.55072463768117
536,fuzzy,25639,26506,COBRE LEITO QUEEN BENE CASA SORTIDO,,17,98.55072463768117
536,fuzzy,25639,25639,COBRELEITO QUEEN BENE CASA SORTIDO,,32,98.55072463768117
537,fuzzy,25639,23409,COBRE LEITO QUEEN BENE CASA SORTIDO ,,18,98.55072463768117
537,fuzzy,25639,25639,COBRELEITO QUEEN BENE CASA SORTIDO,,32,98.55072463768117
538,fuzzy,16376,16376,JG TOALHA 5PC BUD LOLIPOP GOIABA,BUD,2,98.55072463768117
538,fuzzy,16376,27472,JG TOALHA 5PC BUD LOLLIPOP GOIABA,BUD,1,98.55072463768117
539,fuzzy,22472,22472,JG TOALHA 5PC BUD LOLIPOP VERDE ,BUD,2,98.50746268656717
539,fuzzy,22472,27473,JG TOALHA 5PC BUD LOLLIPOP VERDE,BUD,1,98.50746268656717
540,fuzzy,14833,19102,TOALHA ROSTO DOHLER ADVANCED VINHO,DOHLER,2,98.50746268656717
540,fuzzy,14833,14833,TOALHA ROSTO DOHLER ADVANCE VINHO,DOHLER,15,98.50746268656717
541,fuzzy,24999,24999,JG TOALHA 5PC BUD LOLIPOP BEGE,BUD,3,98.46153846153847
541,fuzzy,24999,29942,JG TOALHA 5PC BUD LOLLIPOP BEGE,BUD,1,98.46153846153847
542,fuzzy,22545,22545,JG TOALHA 5PC BUD LOLIPOP BEGE ,BUD,5,98.46153846153847
542,fuzzy,22545,29942,JG TOALHA 5PC BUD LOLLIPOP BEGE,BUD,1,98.46153846153847
543,fuzzy,16424,18447,TOALHA LAVABO BUD LOLI POP GOIABA,BUD,1,98.46153846153847
543,fuzzy,16424,16424,TOALHA LAVABO BUD LOLIPOP GOIABA,BUD,6,98.46153846153847
544,fuzzy,14611,14611,JG CAMA ST  DOHLER LILIAN,DOHLER,9,98.46153846153847
544,fuzzy,14611,20126,JG CAMA ST DOHLER LILIANE ,DOHLER,2,98.46153846153847
545,fuzzy,15619,15619,TOALHA MESA DOHLER ATHENAS EVELY 160,DOHLER,11,98.46153846153847
545,fuzzy,15619,11848,TOALHA MESA DOHLER ATHENAS EVELYN 160,DOHLER,4,98.46153846153847
546,fuzzy,27586,27586,FRONHA COM BORDADO E VIEIS 50X70,,2,98.41269841269842
546,fuzzy,27586,26699,FRONHA COM BORDADO E VIES 50X70,,1,98.41269841269842
547,fuzzy,15620,18274,TOALHA MESA DOHLER ATHENAS ELIS 160,DOHLER,2,98.41269841269842
547,fuzzy,15620,15620,TOALHA MESA DOHLER ATHENAS ELISA 160,DOHLER,3,98.41269841269842
548,fuzzy,23566,23566,TOALHA BANHO BUD LOLIPOP CINZA,BUD,8,98.36065573770492
548,fuzzy,23566,26185,TOALHA BANHO BUD LOLLIPOP CINZA,BUD,5,98.36065573770492
549,fuzzy,23566,23566,TOALHA BANHO BUD LOLIPOP CINZA,BUD,8,98.36065573770492
549,fuzzy,23566,24887,TOALHA BANHO BUD LOLLIPOP CINZA,BUD,7,98.36065573770492
550,fuzzy,15853,15853,TOALHA BANHO BUD LOLIPOP LILAS,BUD,40,98.36065573770492
550,fuzzy,15853,28630,TOALHA BANHO BUD LOLLIPOP LILAS,BUD,26,98.36065573770492
551,fuzzy,25448,25448,TOALHA BANHO BUD LOLIPOP LILAS,BUD,36,98.36065573770492
551,fuzzy,25448,28630,TOALHA BANHO BUD LOLLIPOP LILAS,BUD,26,98.36065573770492
552,fuzzy,13572,13572,TOALHA BANHO BUD LOLIPOP LILAS 3037,BUD,40,98.36065573770492
552,fuzzy,13572,28630,TOALHA BANHO BUD LOLLIPOP LILAS,BUD,26,98.36065573770492
553,fuzzy,16373,18446,TOALHA LAVABO BUD LOLI POP AZUL,BUD,3,98.36065573770492
553,fuzzy,16373,16373,TOALHA LAVABO BUD LOLIPOP AZUL,BUD,10,98.36065573770492
554,fuzzy,23569,23569,TOALHA ROSTO BUD LOLIPOP CINZA,BUD,3,98.36065573770492
554,fuzzy,23569,26186,TOALHA ROSTO BUD LOLLIPOP CINZA,BUD,2,98.36065573770492
555,fuzzy,28641,23569,TOALHA ROSTO BUD LOLIPOP CINZA,BUD,3,98.36065573770492
555,fuzzy,28641,28641,TOALHA ROSTO BUD LOLLIPOP CINZA,BUD,11,98.36065573770492
556,fuzzy,23569,23569,TOALHA ROSTO BUD LOLIPOP CINZA,BUD,3,98.36065573770492
556,fuzzy,23569,24889,TOALHA ROSTO BUD LOLLIPOP CINZA,BUD,3,98.36065573770492
557,fuzzy,15857,15857,TOALHA ROSTO BUD LOLIPOP LILAS,BUD,29,98.36065573770492
557,fuzzy,15857,25523,TOALHA ROSTO BUD LOLLIPOP LILAS,BUD,10,98.36065573770492
558,fuzzy,15857,15857,TOALHA ROSTO BUD LOLIPOP LILAS,BUD,29,98.36065573770492
558,fuzzy,15857,28631,TOALHA ROSTO BUD LOLLIPOP LILAS ,BUD,12,98.36065573770492
559,fuzzy,13575,13575,TOALHA ROSTO BUD LOLIPOP LILAS 3037,BUD,27,98.36065573770492
559,fuzzy,13575,25523,TOALHA ROSTO BUD LOLLIPOP LILAS,BUD,10,98.36065573770492
560,fuzzy,13575,13575,TOALHA ROSTO BUD LOLIPOP LILAS 3037,BUD,27,98.36065573770492
560,fuzzy,13575,28631,TOALHA ROSTO BUD LOLLIPOP LILAS ,BUD,12,98.36065573770492
561,fuzzy,15858,15858,TOALHA ROSTO BUD LOLIPOP VERDE,BUD,22,98.36065573770492
561,fuzzy,15858,27064,TOALHA ROSTO BUD LOLLIPOP VERDE ,BUD,8,98.36065573770492
562,fuzzy,25456,25456,TOALHA ROSTO BUD LOLIPOP VERDE,BUD,18,98.36065573770492
562,fuzzy,25456,27064,TOALHA ROSTO BUD LOLLIPOP VERDE ,BUD,8,98.36065573770492
563,fuzzy,22470,22470,TOALHA ROSTO BUD LOLIPOP VERDE,BUD,38,98.36065573770492
563,fuzzy,22470,27064,TOALHA ROSTO BUD LOLLIPOP VERDE ,BUD,8,98.36065573770492
564,fuzzy,23565,23565,TOALHA ROSTO BUD LOLIPOP VERDE,BUD,25,98.36065573770492
564,fuzzy,23565,27064,TOALHA ROSTO BUD LOLLIPOP VERDE ,BUD,8,98.36065573770492
565,fuzzy,27064,11594,TOALHA ROSTO BUD LOLIPOP VERDE 1297,BUD,5,98.36065573770492
565,fuzzy,27064,27064,TOALHA ROSTO BUD LOLLIPOP VERDE ,BUD,8,98.36065573770492
566,fuzzy,26785,26784,PANO COPA FELPUDO VIGO LISO A,,19,98.30508474576271
566,fuzzy,26785,26785,PANO COPA FELPUDO VIGO LISO. A,,32,98.30508474576271
567,fuzzy,22502,22502,TOALHA BANHO BUD LOLIPOP ROSA,BUD,95,98.30508474576271
567,fuzzy,22502,24888,TOALHA BANHO BUD LOLLIPOP ROSA ,BUD,67,98.30508474576271
568,fuzzy,24888,17893,TOALHA BANHO BUD LOLIPOP ROSA 1351,BUD,48,98.30508474576271
568,fuzzy,24888,24888,TOALHA BANHO BUD LOLLIPOP ROSA ,BUD,67,98.30508474576271
569,fuzzy,22504,22504,TOALHA ROSTO BUD LOLIPOP ROSA,BUD,43,98.30508474576271
569,fuzzy,22504,24890,TOALHA ROSTO BUD LOLLIPOP ROSA,BUD,35,98.30508474576271
570,fuzzy,23568,23568,TOALHA ROSTO BUD LOLIPOP ROSA ,BUD,43,98.30508474576271
570,fuzzy,23568,24890,TOALHA ROSTO BUD LOLLIPOP ROSA,BUD,35,98.30508474576271
571,fuzzy,24890,17895,TOALHA ROSTO BUD LOLIPOP ROSA 1351,BUD,20,98.30508474576271
571,fuzzy,24890,24890,TOALHA ROSTO BUD LOLLIPOP ROSA,BUD,35,98.30508474576271
572,fuzzy,14607,14607,JG CAMA CS DOHLER LILIAN,DOHLER,41,98.30508474576271
572,fuzzy,14607,18205,JG CAMA CS DOHLER LILIANE,DOHLER,26,98.30508474576271
573,fuzzy,14607,14607,JG CAMA CS DOHLER LILIAN,DOHLER,41,98.30508474576271
573,fuzzy,14607,18189,JG CAMA CS DOHLER LILIANE ,DOHLER,26,98.30508474576271
574,fuzzy,14609,14609,JG CAMA CS DOHLER LILIAN,DOHLER,31,98.30508474576271
574,fuzzy,14609,18205,JG CAMA CS DOHLER LILIANE,DOHLER,26,98.30508474576271
575,fuzzy,14609,14609,JG CAMA CS DOHLER LILIAN,DOHLER,31,98.30508474576271
575,fuzzy,14609,18189,JG CAMA CS DOHLER LILIANE ,DOHLER,26,98.30508474576271
576,fuzzy,23638,24081,JG AMERICANO SDANTIAGO OURO,,12,98.24561403508771
576,fuzzy,23638,23638,JOGO AMERICANO SANTIAGO OURO,,21,98.24561403508771
577,fuzzy,23757,23757,TOALHA LAVABO DOHLER JACQUARD FELPUDO BARRA VELOUR BRANCO,DOHLER,14,98.24561403508771
577,fuzzy,23757,23759,TOALHA LAVABO DOHLER JACQUARD FELPUDO BARRA VELUOR BRANCO,DOHLER,1,98.24561403508771
578,fuzzy,19956,18649,JG CAMA CS DOHLER LAIS ,DOHLER,29,98.18181818181819
578,fuzzy,19956,19956,JG CAMA CS DOHLER LAISA ,DOHLER,31,98.18181818181819
579,fuzzy,19956,19956,JG CAMA CS DOHLER LAISA ,DOHLER,31,98.18181818181819
579,fuzzy,19956,16131,JG CAMA CS DOHLER LISA,DOHLER,3,98.18181818181819
580,fuzzy,19956,19956,JG CAMA CS DOHLER LAISA ,DOHLER,31,98.18181818181819
580,fuzzy,19956,16129,JG CAMA CS DOHLER LISA,DOHLER,7,98.18181818181819
581,fuzzy,16202,16202,JG CAMA CS DOHLER LARA,DOHLER,23,98.18181818181819
581,fuzzy,16202,14020,JG CAMA CS DOHLER LAURA ,DOHLER,7,98.18181818181819
582,fuzzy,19079,19079,JG CAMA CS DOHLER LUANA ,DOHLER,21,98.18181818181819
582,fuzzy,19079,14608,JG CAMA CS DOHLER LUNA,DOHLER,20,98.18181818181819
583,fuzzy,19079,19079,JG CAMA CS DOHLER LUANA ,DOHLER,21,98.18181818181819
583,fuzzy,19079,14610,JG CAMA CS DOHLER LUNA,DOHLER,13,98.18181818181819
584,fuzzy,19954,23333,JG CAMA QUEEN DOHLER LAIS,DOHLER,3,98.18181818181819
584,fuzzy,19954,19954,JG CAMA QUEEN DOHLER LAISA ,DOHLER,23,98.18181818181819
585,fuzzy,18186,18186,JG CAMA QUEEN DOHLER LAIS ,DOHLER,38,98.18181818181819
585,fuzzy,18186,19954,JG CAMA QUEEN DOHLER LAISA ,DOHLER,23,98.18181818181819
586,fuzzy,13854,13854,ROUPAO INFANTIL LEPPER BARBIE SUPER PRINCESA G FELPUDO,LEPPER,3,98.14814814814815
586,fuzzy,13854,13853,ROUPAO INFANTIL LEPPER BARBIE SUPER PRINCESA M FELPUDO,LEPPER,3,98.14814814814815
587,fuzzy,13854,13854,ROUPAO INFANTIL LEPPER BARBIE SUPER PRINCESA G FELPUDO,LEPPER,3,98.14814814814815
587,fuzzy,13854,13852,ROUPAO INFANTIL LEPPER BARBIE SUPER PRINCESA P FELPUDO,LEPPER,1,98.14814814814815
588,fuzzy,13853,13853,ROUPAO INFANTIL LEPPER BARBIE SUPER PRINCESA M FELPUDO,LEPPER,3,98.14814814814815
588,fuzzy,13853,13852,ROUPAO INFANTIL LEPPER BARBIE SUPER PRINCESA P FELPUDO,LEPPER,1,98.14814814814815
589,fuzzy,17681,17681,CORTINA PRATIKA BELLA JANELA 2.60X1.70 LISA SLIM AREIA,,33,98.11320754716981
589,fuzzy,17681,18642,CORTINA PRATIKA BELLA JANELA 260X170 LISA SLIM AREIA,,26,98.11320754716981
590,fuzzy,16425,18175,PISO BUD LUXO AZUL MARINHO,BUD,3,98.11320754716981
590,fuzzy,16425,16425,PISO BUD LUXOR AZUL MARINHO,BUD,9,98.11320754716981
591,fuzzy,19180,18175,PISO BUD LUXO AZUL MARINHO,BUD,3,98.11320754716981
591,fuzzy,19180,19180,PISO BUD LUXOR AZUL MARINHO ,BUD,4,98.11320754716981
592,fuzzy,20128,20128,JG CAMA CS DOHLER LIA,DOHLER,10,98.11320754716981
592,fuzzy,20128,16131,JG CAMA CS DOHLER LISA,DOHLER,3,98.11320754716981
593,fuzzy,20128,20128,JG CAMA CS DOHLER LIA,DOHLER,10,98.11320754716981
593,fuzzy,20128,16129,JG CAMA CS DOHLER LISA,DOHLER,7,98.11320754716981
594,fuzzy,20114,20114,JG CAMA CS DOHLER LIA ,DOHLER,8,98.11320754716981
594,fuzzy,20114,16131,JG CAMA CS DOHLER LISA,DOHLER,3,98.11320754716981
595,fuzzy,20114,20114,JG CAMA CS DOHLER LIA ,DOHLER,8,98.11320754716981
595,fuzzy,20114,16129,JG CAMA CS DOHLER LISA,DOHLER,7,98.11320754716981
596,fuzzy,19952,23099,JG CAMA KING DOHLER LAIS,DOHLER,1,98.11320754716981
596,fuzzy,19952,19952,JG CAMA KING DOHLER LAISA ,DOHLER,24,98.11320754716981
597,fuzzy,18184,18184,JG CAMA KING DOHLER LAIS ,DOHLER,25,98.11320754716981
597,fuzzy,18184,19952,JG CAMA KING DOHLER LAISA ,DOHLER,24,98.11320754716981
598,fuzzy,29476,29474,TOALHA DE BANHO FELPUDO 70 X 1.15 PATRULHA CANINA 12,,3,98.07692307692307
598,fuzzy,29476,29476,TOALHA DE BANHO FELPUDO 70 X 1.15 PATRULHA CANINA 13,,4,98.07692307692307
599,fuzzy,19364,19363,JG CAMA ST LEPPER 2PC PATRULHA CANINA MENINA,LEPPER,6,98.07692307692307
599,fuzzy,19364,19364,JG CAMA ST LEPPER 2PC  PATRULHA CANINA MENINO ,LEPPER,10,98.07692307692307
600,fuzzy,19364,22186,JG CAMA ST LEPPER 2PC PATRULHA CANINA MENINA ,LEPPER,4,98.07692307692307
600,fuzzy,19364,19364,JG CAMA ST LEPPER 2PC  PATRULHA CANINA MENINO ,LEPPER,10,98.07692307692307
601,fuzzy,19990,19991,JG CAMA ST LEPPER PATRULHA CANINA 2PC MENINA,LEPPER,1,98.07692307692307
601,fuzzy,19990,19990,JG CAMA ST LEPPER PATRULHA CANINA 2PC MENINO ,LEPPER,2,98.07692307692307
602,fuzzy,21396,21395,JG CAMA ST LEPPER PATRULHA CANINA MENINA 2PC,LEPPER,2,98.07692307692307
602,fuzzy,21396,21396,JG CAMA ST LEPPER PATRULHA CANINA MENINO 2PC ,LEPPER,7,98.07692307692307
603,fuzzy,19356,19355,MANTA FLEENCE ST LEPPER PATRULHA CANINA MENINA,LEPPER,3,98.07692307692307
603,fuzzy,19356,19356,MANTA FLEENCE ST LEPPER PATRULHA CANINA MENINO,LEPPER,5,98.07692307692307
604,fuzzy,12850,12851,ROUPAO INFANTIL DOHLER AVELUDADO PENELOPE CHARMOSA G,DOHLER,1,98.07692307692307
604,fuzzy,12850,12850,ROUPAO INFANTIL DOHLER AVELUDADO PENELOPE CHARMOSA M,DOHLER,5,98.07692307692307
605,fuzzy,12849,12851,ROUPAO INFANTIL DOHLER AVELUDADO PENELOPE CHARMOSA G,DOHLER,1,98.07692307692307
605,fuzzy,12849,12849,ROUPAO INFANTIL DOHLER AVELUDADO PENELOPE CHARMOSA P,DOHLER,4,98.07692307692307
606,fuzzy,12850,12850,ROUPAO INFANTIL DOHLER AVELUDADO PENELOPE CHARMOSA M,DOHLER,5,98.07692307692307
606,fuzzy,12850,12849,ROUPAO INFANTIL DOHLER AVELUDADO PENELOPE CHARMOSA P,DOHLER,4,98.07692307692307
607,fuzzy,17657,17657,TOALHA MESA KARSTEN FABRICA PAPAI NOEL 140X210 NATAL 2017 ,KARSTEN,4,98.07692307692307
607,fuzzy,17657,17658,TOALHA MESA KARSTEN FABRICA PAPAI NOEL 140X250 NATAL 2017,KARSTEN,2,98.07692307692307
608,fuzzy,19664,19664,"CORTINA PRATIKA BELA JANELA 2,60X1,70 LISA SLIM AZUL ",,14,98.0392156862745
608,fuzzy,19664,18306,CORTINA PRATIKA BELA JANELA 260X170 LISA SLIM AZUL,,3,98.0392156862745
609,fuzzy,22822,22822,TAPETE PORTA LUTON  40 X 60 ,,5,98.0392156862745
609,fuzzy,22822,22821,TAPETE PORTA LUTON 40 X60,,5,98.0392156862745
610,fuzzy,22820,22820,TAPETE PORTA LUTON 40 X 60,,5,98.0392156862745
610,fuzzy,22820,22821,TAPETE PORTA LUTON 40 X60,,5,98.0392156862745
611,fuzzy,22819,22819,TAPETE PORTA LUTON 40 X 60 ,,7,98.0392156862745
611,fuzzy,22819,22821,TAPETE PORTA LUTON 40 X60,,5,98.0392156862745
612,fuzzy,24262,24262,JG CAMA ST 2PC LEPPER PATRULHA CANINA MENI,LEPPER,4,98.0392156862745
612,fuzzy,24262,26268,JG CAMA ST 2PC LEPPER PATRULHA CANINA MENINA,LEPPER,2,98.0392156862745
613,fuzzy,22189,22189,MANTA ST FLEECE LEPPER PATRULHA CANINA MENINA ,LEPPER,2,98.0392156862745
613,fuzzy,22189,22190,MANTA ST FLEECE LEPPER PATRULHA CANINA MENINO ,LEPPER,2,98.0392156862745
614,fuzzy,10657,10656,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X140,DOHLER,24,98.0392156862745
614,fuzzy,10657,10657,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X210 3910,DOHLER,75,98.0392156862745
615,fuzzy,10656,10656,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X140,DOHLER,24,98.0392156862745
615,fuzzy,10656,11986,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X210 4173,DOHLER,14,98.0392156862745
616,fuzzy,10657,13358,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X140,DOHLER,7,98.0392156862745
616,fuzzy,10657,10657,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X210 3910,DOHLER,75,98.0392156862745
617,fuzzy,11986,13358,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X140,DOHLER,7,98.0392156862745
617,fuzzy,11986,11986,TOALHA MESA DOHLER JACQUARD REQUINTE BRANCA 140X210 4173,DOHLER,14,98.0392156862745
618,fuzzy,28397,28397,COLCHA MILAO COLOR ART LISA CORTTEX SORTIDA 6 KING,CORTTEX,9,98.0392156862745
618,fuzzy,28397,28398,COLCHA MILAO COLOR ART LISA CORTTEX SORTIDA 6 S KING,CORTTEX,7,98.0392156862745
619,fuzzy,13385,13385,ROUPAO INFANTIL LEPPER BEM 10 OMNIVERSE M TRANSFER,LEPPER,2,98.0
619,fuzzy,13385,13384,ROUPAO INFANTIL LEPPER BEM 10 OMNIVERSE P TRANSFER,LEPPER,1,98.0
620,fuzzy,28427,28427,ROUPAO INFANTIL DOHLER FELPA TAM.M THE EXPLORER 02,DOHLER,7,98.0
620,fuzzy,28427,28426,ROUPAO INFANTIL DOHLER FELPA TAM.P THE EXPLORER 02,DOHLER,4,98.0
621,fuzzy,25631,25630,TOALHA BANHO DOHLER JACQUARD PEROLA ESTAMP.CATIA A,DOHLER,40,98.0
621,fuzzy,25631,25631,TOALHA BANHO DOHLER JACQUARD PEROLA ESTAMP.CATIA B,DOHLER,45,98.0
622,fuzzy,24744,24744,COBRE LEITO DAMASK BRANCO,,1,97.95918367346938
622,fuzzy,24744,24743,COBRE LEITODAMASK BRANCO,,1,97.95918367346938
623,fuzzy,25185,20543,LENCOL QUEEN C ELASTICO  PREMIUM 200 FIOS SORTIDO,,1,97.95918367346938
623,fuzzy,25185,25185,LENCOL QUEEN C/ELASTICO PREMIUM 200 FIOS SORTIDO,,64,97.95918367346938
624,fuzzy,14906,14910,COLCHA ST LEPPER PATRULHA CANINA 2PC MENINA,LEPPER,15,97.95918367346938
624,fuzzy,14906,14906,COLCHA ST LEPPER PATRULHA CANINA 2PC MENINO,LEPPER,21,97.95918367346938
625,fuzzy,20003,20003,JG CAMA ST LEPPER RAINBOW RUBY 2PC MENINA ,LEPPER,3,97.95918367346938
625,fuzzy,20003,20002,JG CAMA ST LEPPER RAINBOW RUBY 3PC MENINA ,LEPPER,3,97.95918367346938
626,fuzzy,29720,29720,CAPA DE ALMOFADA C/BORDA ELISA 1 BEGE/COLORIDO,,2,97.91666666666666
626,fuzzy,29720,29723,CAPA DE ALMOFADA C/BORDA ELISA 4 BEGE/COLORIDO,,2,97.91666666666666
627,fuzzy,23189,23189,JG CAMA ST MICROFIBRA CAMESA 2PC SORTIDO,,43,97.91666666666666
627,fuzzy,23189,23186,JG CAMA ST MICROFIBRA CAMESA 3PC SORTIDO,,39,97.91666666666666
628,fuzzy,21001,19996,ROUPAO AVELUDADO LEPPER PATRULHA CANINA M MENINA,LEPPER,1,97.91666666666666
628,fuzzy,21001,21001,ROUPAO AVELUDADO LEPPER PATRULHA CANINA P MENINA,LEPPER,2,97.91666666666666
629,fuzzy,20994,21001,ROUPAO AVELUDADO LEPPER PATRULHA CANINA P MENINA,LEPPER,2,97.91666666666666
629,fuzzy,20994,20994,ROUPAO AVELUDADO LEPPER PATRULHA CANINA P MENINO,LEPPER,3,97.91666666666666
630,fuzzy,16911,16911,COBRE LEITO CS QUEEM SANTISTA BOUTIS MELINA 1,SANTISTA,3,97.91666666666666
630,fuzzy,16911,16913,COBRE LEITO CS QUEEM SANTISTA BOUTIS MELINA 2,SANTISTA,3,97.91666666666666
631,fuzzy,12846,9676,TOALHA INFANTIL DOHLER AVELUDADA LIDA DA JUSTICA,DOHLER,14,97.91666666666666
631,fuzzy,12846,12846,TOALHA INFANTIL DOHLER AVELUDADA LIGA DA JUSTICA,DOHLER,27,97.91666666666666
632,fuzzy,29725,29724,CAPA DE ALMOFADA C/BORDA EMMA 1 BEGE/COLORIDO,,1,97.87234042553192
632,fuzzy,29725,29725,CAPA DE ALMOFADA C/BORDA EMMA 2 BEGE/COLORIDO,,3,97.87234042553192
633,fuzzy,29726,29724,CAPA DE ALMOFADA C/BORDA EMMA 1 BEGE/COLORIDO,,1,97.87234042553192
633,fuzzy,29726,29726,CAPA DE ALMOFADA C/BORDA EMMA 3 BEGE/COLORIDO,,4,97.87234042553192
634,fuzzy,29727,29724,CAPA DE ALMOFADA C/BORDA EMMA 1 BEGE/COLORIDO,,1,97.87234042553192
634,fuzzy,29727,29727,CAPA DE ALMOFADA C/BORDA EMMA 4 BEGE/COLORIDO,,2,97.87234042553192
635,fuzzy,29726,29725,CAPA DE ALMOFADA C/BORDA EMMA 2 BEGE/COLORIDO,,3,97.87234042553192
635,fuzzy,29726,29726,CAPA DE ALMOFADA C/BORDA EMMA 3 BEGE/COLORIDO,,4,97.87234042553192
636,fuzzy,29725,29725,CAPA DE ALMOFADA C/BORDA EMMA 2 BEGE/COLORIDO,,3,97.87234042553192
636,fuzzy,29725,29727,CAPA DE ALMOFADA C/BORDA EMMA 4 BEGE/COLORIDO,,2,97.87234042553192
637,fuzzy,29726,29726,CAPA DE ALMOFADA C/BORDA EMMA 3 BEGE/COLORIDO,,4,97.87234042553192
